los_angeles_gladiators	https://en.wikipedia.org/wiki/Los_Angeles_Gladiators
seoul_dynasty	https://en.wikipedia.org/wiki/Seoul_Dynasty
royal_never_give_up	https://en.wikipedia.org/wiki/Royal_Never_Give_Up
atlanta_reign	https://en.wikipedia.org/wiki/Atlanta_Reign
hashtag_united_f.c.	https://en.wikipedia.org/wiki/Hashtag_United_F.C.
evil_geniuses	https://en.wikipedia.org/wiki/Evil_Geniuses
boston_uprising	https://en.wikipedia.org/wiki/Boston_Uprising
dignitas_(esports)	https://en.wikipedia.org/wiki/Dignitas_(esports)
kt_rolster	https://en.wikipedia.org/wiki/KT_Rolster
lgd_gaming	https://en.wikipedia.org/wiki/LGD_Gaming
cloud9	https://en.wikipedia.org/wiki/Cloud9
gambit_esports	https://en.wikipedia.org/wiki/Gambit_Esports
new_york_excelsior	https://en.wikipedia.org/wiki/New_York_Excelsior
flash_wolves	https://en.wikipedia.org/wiki/Flash_Wolves
excel_esports	https://en.wikipedia.org/wiki/Excel_Esports
team_we	https://en.wikipedia.org/wiki/Team_WE
echo_fox	https://en.wikipedia.org/wiki/Echo_Fox
mibr	https://en.wikipedia.org/wiki/MIBR
phoenix_1	https://en.wikipedia.org/wiki/Phoenix_1
carbon_(halo_team)	https://en.wikipedia.org/wiki/Carbon_(Halo_team)
astralis	https://en.wikipedia.org/wiki/Astralis
psg_esports	https://en.wikipedia.org/wiki/PSG_Esports
dallas_fuel	https://en.wikipedia.org/wiki/Dallas_Fuel
team_liquid	https://en.wikipedia.org/wiki/Team_Liquid
tempostorm	https://en.wikipedia.org/wiki/TempoStorm
team_vitality	https://en.wikipedia.org/wiki/Team_Vitality
nrg_esports	https://en.wikipedia.org/wiki/NRG_Esports
top_esports	https://en.wikipedia.org/wiki/Top_Esports
alliance_(esports)	https://en.wikipedia.org/wiki/Alliance_(eSports)
100_thieves	https://en.wikipedia.org/wiki/100_Thieves
optic_gaming	https://en.wikipedia.org/wiki/OpTic_Gaming
funplus_phoenix	https://en.wikipedia.org/wiki/FunPlus_Phoenix
golden_guardians	https://en.wikipedia.org/wiki/Golden_Guardians
clutch_gaming	https://en.wikipedia.org/wiki/Clutch_Gaming
giants_gaming	https://en.wikipedia.org/wiki/Giants_Gaming
san_francisco_shock	https://en.wikipedia.org/wiki/San_Francisco_Shock
mousesports	https://en.wikipedia.org/wiki/Mousesports
og_(esports)	https://en.wikipedia.org/wiki/OG_(esports)
faze_clan	https://en.wikipedia.org/wiki/Faze_Clan
avermedia	https://en.wikipedia.org/wiki/AVerMedia
complexity_gaming	https://en.wikipedia.org/wiki/Complexity_Gaming
red_bull	https://en.wikipedia.org/wiki/Red_Bull
team_ldlc	https://en.wikipedia.org/wiki/Team_LDLC
team_envyus	https://en.wikipedia.org/wiki/Team_EnVyUs
team_secret	https://en.wikipedia.org/wiki/Team_Secret
g-rex	https://en.wikipedia.org/wiki/G-Rex
shanghai_dragons	https://en.wikipedia.org/wiki/Shanghai_Dragons
counter_logic_gaming	https://en.wikipedia.org/wiki/Counter_Logic_Gaming
rogue_(esports)	https://en.wikipedia.org/wiki/Rogue_(esports)
ninjas_in_pyjamas	https://en.wikipedia.org/wiki/Ninjas_in_Pyjamas
origen_(esports)	https://en.wikipedia.org/wiki/Origen_(esports)
samsung_galaxy_(esports)	https://en.wikipedia.org/wiki/Samsung_Galaxy_(esports)
cognitive_gaming	https://en.wikipedia.org/wiki/COGnitive_Gaming
team_solomid	https://en.wikipedia.org/wiki/Team_SoloMid
misfits_gaming	https://en.wikipedia.org/wiki/Misfits_Gaming
panathinaikos_esports	https://en.wikipedia.org/wiki/Panathinaikos_eSports
fnatic	https://en.wikipedia.org/wiki/Fnatic
sk_telecom_t1	https://en.wikipedia.org/wiki/SK_Telecom_T1
digital_chaos	https://en.wikipedia.org/wiki/Digital_Chaos
houston_outlaws	https://en.wikipedia.org/wiki/Houston_Outlaws
g2_esports	https://en.wikipedia.org/wiki/G2_Esports
flyquest	https://en.wikipedia.org/wiki/FlyQuest
virtus.pro	https://en.wikipedia.org/wiki/Virtus.pro
str8_rippin	https://en.wikipedia.org/wiki/Str8_Rippin
dallas_empire	https://en.wikipedia.org/wiki/Dallas_Empire
mad_catz	https://en.wikipedia.org/wiki/Mad_Catz
natus_vincere	https://en.wikipedia.org/wiki/Natus_Vincere
