front_mission	https://en.wikipedia.org/wiki/Front_Mission
crysis	https://en.wikipedia.org/wiki/Crysis
.hack_(video_game_series)	https://en.wikipedia.org/wiki/.hack_(video_game_series)
left_4_dead_(series)	https://en.wikipedia.org/wiki/Left_4_Dead_(series)
gothic_(series)	https://en.wikipedia.org/wiki/Gothic_(series)
james_bond_in_video_games	https://en.wikipedia.org/wiki/James_Bond_in_video_games
cooking_mama	https://en.wikipedia.org/wiki/Cooking_Mama
parodius	https://en.wikipedia.org/wiki/Parodius
wizardry	https://en.wikipedia.org/wiki/Wizardry
world_heroes	https://en.wikipedia.org/wiki/World_Heroes
pushmo	https://en.wikipedia.org/wiki/Pushmo
rock_band	https://en.wikipedia.org/wiki/Rock_Band
jak_and_daxter	https://en.wikipedia.org/wiki/Jak_and_Daxter
dance_central	https://en.wikipedia.org/wiki/Dance_Central
singstar	https://en.wikipedia.org/wiki/SingStar
dead_to_rights_(series)	https://en.wikipedia.org/wiki/Dead_to_Rights_(series)
custom_robo	https://en.wikipedia.org/wiki/Custom_Robo
atelier_(video_game_series)	https://en.wikipedia.org/wiki/Atelier_(video_game_series)
unreal_(video_game_series)	https://en.wikipedia.org/wiki/Unreal_(video_game_series)
trials_(series)	https://en.wikipedia.org/wiki/Trials_(series)
armored_core	https://en.wikipedia.org/wiki/Armored_Core
ratchet_%26_clank	https://en.wikipedia.org/wiki/Ratchet_%26_Clank
dead_island_(series)	https://en.wikipedia.org/wiki/Dead_Island_(series)
blue_dragon_(video_game)	https://en.wikipedia.org/wiki/Blue_Dragon_(video_game)
brothers_in_arms_(series)	https://en.wikipedia.org/wiki/Brothers_in_Arms_(series)
just_dance_(video_game_series)	https://en.wikipedia.org/wiki/Just_Dance_(video_game_series)
kid_icarus_(series)	https://en.wikipedia.org/wiki/Kid_Icarus_(series)
the_settlers	https://en.wikipedia.org/wiki/The_Settlers
illusion_(series)	https://en.wikipedia.org/wiki/Illusion_(series)
crazy_taxi	https://en.wikipedia.org/wiki/Crazy_Taxi
shinobi_(series)	https://en.wikipedia.org/wiki/Shinobi_(series)
red_faction_(series)	https://en.wikipedia.org/wiki/Red_Faction_(series)
namco_anthology	https://en.wikipedia.org/wiki/Namco_Anthology
taito_memories	https://en.wikipedia.org/wiki/Taito_Memories
worms_(series)	https://en.wikipedia.org/wiki/Worms_(series)
banjo-kazooie	https://en.wikipedia.org/wiki/Banjo-Kazooie
timesplitters_(series)	https://en.wikipedia.org/wiki/TimeSplitters_(series)
life_is_strange_(series)	https://en.wikipedia.org/wiki/Life_Is_Strange_(series)
lumines	https://en.wikipedia.org/wiki/Lumines
star_soldier	https://en.wikipedia.org/wiki/Star_Soldier
borderlands_(series)	https://en.wikipedia.org/wiki/Borderlands_(series)
mercenaries_(series)	https://en.wikipedia.org/wiki/Mercenaries_(series)
saga_(series)	https://en.wikipedia.org/wiki/SaGa_(series)
punch-out!!	https://en.wikipedia.org/wiki/Punch-Out!!
duke_nukem	https://en.wikipedia.org/wiki/Duke_Nukem
earth_defense_force	https://en.wikipedia.org/wiki/Earth_Defense_Force
age_of_empires	https://en.wikipedia.org/wiki/Age_of_Empires
guild_(video_game_series)	https://en.wikipedia.org/wiki/Guild_(video_game_series)
saints_row_(series)	https://en.wikipedia.org/wiki/Saints_Row_(series)
fatal_fury_(series)	https://en.wikipedia.org/wiki/Fatal_Fury_(series)
ogre_battle	https://en.wikipedia.org/wiki/Ogre_Battle
disgaea	https://en.wikipedia.org/wiki/Disgaea
mobygames	https://en.wikipedia.org/wiki/MobyGames
super_robot_wars	https://en.wikipedia.org/wiki/Super_Robot_Wars
atv_offroad_fury_(series)	https://en.wikipedia.org/wiki/ATV_Offroad_Fury_(series)
glory_of_heracles_(series)	https://en.wikipedia.org/wiki/Glory_of_Heracles_(series)
ultima_(series)	https://en.wikipedia.org/wiki/Ultima_(series)
total_war_(video_game_series)	https://en.wikipedia.org/wiki/Total_War_(video_game_series)
peggle	https://en.wikipedia.org/wiki/Peggle
ace_attorney	https://en.wikipedia.org/wiki/Ace_Attorney
xeno_(series)	https://en.wikipedia.org/wiki/Xeno_(series)
wonder_boy	https://en.wikipedia.org/wiki/Wonder_Boy
diablo_(series)	https://en.wikipedia.org/wiki/Diablo_(series)
panzer_dragoon_(series)	https://en.wikipedia.org/wiki/Panzer_Dragoon_(series)
animal_crossing	https://en.wikipedia.org/wiki/Animal_Crossing
sly_cooper	https://en.wikipedia.org/wiki/Sly_Cooper
turok_(video_game_series)	https://en.wikipedia.org/wiki/Turok_(video_game_series)
metal_slug_(series)	https://en.wikipedia.org/wiki/Metal_Slug_(series)
pok%c3%a9mon_(video_game_series)	https://en.wikipedia.org/wiki/Pok%C3%A9mon_(video_game_series)
list_of_pac-man_video_games	https://en.wikipedia.org/wiki/List_of_Pac-Man_video_games
the_walking_dead_(video_game_series)	https://en.wikipedia.org/wiki/The_Walking_Dead_(video_game_series)
driver_(series)	https://en.wikipedia.org/wiki/Driver_(series)
call_of_duty	https://en.wikipedia.org/wiki/Call_of_Duty
drakengard	https://en.wikipedia.org/wiki/Drakengard
rollercoaster_tycoon_(series)	https://en.wikipedia.org/wiki/RollerCoaster_Tycoon_(series)
tribes_(video_game_series)	https://en.wikipedia.org/wiki/Tribes_(video_game_series)
grand_theft_auto	https://en.wikipedia.org/wiki/Grand_Theft_Auto
twisted_metal	https://en.wikipedia.org/wiki/Twisted_Metal
crackdown	https://en.wikipedia.org/wiki/Crackdown
killer_instinct	https://en.wikipedia.org/wiki/Killer_Instinct
